id,signature_id,att_order,att_name,att_default_value,att_purpose
2270,350,3,n_iter,10,param
2271,350,4,scoring,None,param
2272,350,5,n_jobs,None,param
2273,350,6,iid,’warn’,param
2274,350,7,refit,True,param
2275,350,8,cv,’warn’,param
2276,350,9,verbose,0,param
2277,350,10,pre_dispatch,‘2*n_jobs’,param
2278,350,11,random_state,None,param
2279,350,12,error_score,’raise-deprecating’,param
2280,350,13,return_train_score,False,param
2281,351,0,X,UNDEF,param
2282,351,1,y,UNDEF,param
2283,351,2,estimator,UNDEF,param
2284,351,3,parameters,UNDEF,param
2285,351,4,train,UNDEF,param
2286,351,5,test,UNDEF,param
2287,351,6,scorer,UNDEF,param
2288,351,7,verbose,UNDEF,param
2289,351,8,error_score,’raise-deprecating’,param
2290,351,9,**fit_params,UNDEF,param
2291,352,0,estimator,UNDEF,param
2292,352,1,X,UNDEF,param
2293,352,2,y,None,param
2294,352,3,groups,None,param
2295,352,4,scoring,None,param
2296,352,5,cv,’warn’,param
2297,352,6,n_jobs,None,param
2298,352,7,verbose,0,param
2299,352,8,fit_params,None,param
2300,352,9,pre_dispatch,‘2*n_jobs’,param
2301,352,10,return_train_score,False,param
2302,352,11,return_estimator,False,param
2303,352,12,error_score,’raise-deprecating’,param
2304,353,0,estimator,UNDEF,param
2305,353,1,X,UNDEF,param
2306,353,2,y,None,param
2307,353,3,groups,None,param
2308,353,4,cv,’warn’,param
2309,353,5,n_jobs,None,param
2310,353,6,verbose,0,param
2311,353,7,fit_params,None,param
2312,353,8,pre_dispatch,‘2*n_jobs’,param
2313,353,9,method,’predict’,param
2314,354,0,estimator,UNDEF,param
2315,354,1,X,UNDEF,param
2316,354,2,y,None,param
2317,354,3,groups,None,param
2318,354,4,scoring,None,param
2319,354,5,cv,’warn’,param
2320,354,6,n_jobs,None,param
2321,354,7,verbose,0,param
2322,354,8,fit_params,None,param
2323,354,9,pre_dispatch,‘2*n_jobs’,param
2324,354,10,error_score,’raise-deprecating’,param
2325,355,0,estimator,UNDEF,param
2326,355,1,X,UNDEF,param
2327,355,2,y,UNDEF,param
2328,355,3,groups,None,param
2329,355,4,train_sizes,array([0.1,param
2330,355,5,0.33,UNDEF,param
2331,355,6,0.55,UNDEF,param
2332,355,7,0.78,UNDEF,param
2333,355,8,1.  ]),UNDEF,param
2334,355,9,cv,’warn’,param
2335,355,10,scoring,None,param
2336,355,11,exploit_incremental_learning,False,param
2337,355,12,n_jobs,None,param
2338,355,13,pre_dispatch,’all’,param
2339,355,14,verbose,0,param
2340,355,15,shuffle,False,param
2341,355,16,random_state,None,param
2342,355,17,error_score,’raise-deprecating’,param
2343,356,0,estimator,UNDEF,param
2344,356,1,X,UNDEF,param
2345,356,2,y,UNDEF,param
2346,356,3,groups,None,param
2347,356,4,cv,’warn’,param
2348,356,5,n_permutations,100,param
2349,356,6,n_jobs,None,param
2350,356,7,random_state,0,param
2351,356,8,verbose,0,param
2352,356,9,scoring,None,param
2353,357,0,estimator,UNDEF,param
2354,357,1,X,UNDEF,param
2355,357,2,y,UNDEF,param
2356,357,3,param_name,UNDEF,param
2357,357,4,param_range,UNDEF,param
2358,357,5,groups,None,param
2359,357,6,cv,’warn’,param
2360,357,7,scoring,None,param
2361,357,8,n_jobs,None,param
2362,357,9,pre_dispatch,’all’,param
2363,357,10,verbose,0,param
2364,357,11,error_score,’raise-deprecating’,param
2365,358,0,class,UNDEF,param
2366,358,1,estimator,UNDEF,param
2367,358,2,n_jobs,None,param
2368,359,0,class,UNDEF,param
2369,359,1,estimator,UNDEF,param
2370,359,2,n_jobs,None,param
2371,360,0,class,UNDEF,param
2372,360,1,estimator,UNDEF,param
2373,360,2,code_size,1.5,param
2374,360,3,random_state,None,param
2375,360,4,n_jobs,None,param
2376,361,0,class,UNDEF,param
2377,361,1,base_estimator,UNDEF,param
2378,361,2,order,None,param
2379,361,3,cv,None,param
2380,361,4,random_state,None,param
2381,362,0,class,UNDEF,param
2382,362,1,estimator,UNDEF,param
2383,362,2,n_jobs,None,param
2384,363,0,class,UNDEF,param
2385,363,1,estimator,UNDEF,param
2386,363,2,n_jobs,None,param
2387,364,0,class,UNDEF,param
2388,364,1,base_estimator,UNDEF,param
2389,364,2,order,None,param
2390,364,3,cv,None,param
2391,364,4,random_state,None,param
2392,365,0,class,UNDEF,param
2393,365,1,alpha,1,param
2394,365,2,binarize,0,param
2395,365,3,fit_prior,True,param
2396,365,4,class_prior,None,param
2397,366,0,class,UNDEF,param
2398,366,1,priors,None,param
2399,366,2,var_smoothing,1E-09,param
2400,367,0,class,UNDEF,param
2401,367,1,alpha,1,param
2402,367,2,fit_prior,True,param
2403,367,3,class_prior,None,param
2404,368,0,class,UNDEF,param
2405,368,1,alpha,1,param
2406,368,2,fit_prior,True,param
2407,368,3,class_prior,None,param
2408,368,4,norm,False,param
2409,369,0,class,UNDEF,param
2410,370,0,class,UNDEF,param
2411,371,0,class,UNDEF,param
2412,372,0,class,UNDEF,param
2413,372,1,bandwidth,1,param
2414,372,2,algorithm,’auto’,param
2415,372,3,kernel,’gaussian’,param
2416,372,4,metric,’euclidean’,param
2417,372,5,atol,0,param
2418,372,6,rtol,0,param
2419,372,7,breadth_first,True,param
2420,372,8,leaf_size,40,param
2421,372,9,metric_params,None,param
2422,373,0,class,UNDEF,param
2423,373,1,n_neighbors,5,param
2424,373,2,weights,’uniform’,param
2425,373,3,algorithm,’auto’,param
2426,373,4,leaf_size,30,param
2427,373,5,p,2,param
2428,373,6,metric,’minkowski’,param
2429,373,7,metric_params,None,param
2430,373,8,n_jobs,None,param
2431,373,9,**kwargs,UNDEF,param
2432,374,0,class,UNDEF,param
2433,374,1,n_neighbors,5,param
2434,374,2,weights,’uniform’,param
2435,374,3,algorithm,’auto’,param
2436,374,4,leaf_size,30,param
2437,374,5,p,2,param
2438,374,6,metric,’minkowski’,param
2439,374,7,metric_params,None,param
2440,374,8,n_jobs,None,param
2441,374,9,**kwargs,UNDEF,param
2442,375,0,class,UNDEF,param
2443,375,1,n_neighbors,20,param
2444,375,2,algorithm,’auto’,param
2445,375,3,leaf_size,30,param
2446,375,4,metric,’minkowski’,param
2447,375,5,p,2,param
2448,375,6,metric_params,None,param
2449,375,7,contamination,’legacy’,param
2450,375,8,novelty,False,param
2451,375,9,n_jobs,None,param
2452,376,0,class,UNDEF,param
2453,376,1,radius,1,param
2454,376,2,weights,’uniform’,param
2455,376,3,algorithm,’auto’,param
2456,376,4,leaf_size,30,param
2457,376,5,p,2,param
2458,376,6,metric,’minkowski’,param
2459,376,7,outlier_label,None,param
2460,376,8,metric_params,None,param
2461,376,9,n_jobs,None,param
2462,376,10,**kwargs,UNDEF,param
2463,377,0,class,UNDEF,param
2464,377,1,radius,1,param
2465,377,2,weights,’uniform’,param
2466,377,3,algorithm,’auto’,param
2467,377,4,leaf_size,30,param
2468,377,5,p,2,param
2469,377,6,metric,’minkowski’,param
2470,377,7,metric_params,None,param
2471,377,8,n_jobs,None,param
2472,377,9,**kwargs,UNDEF,param
2473,378,0,class,UNDEF,param
2474,378,1,metric,’euclidean’,param
2475,378,2,shrink_threshold,None,param
2476,379,0,class,UNDEF,param
2477,379,1,n_neighbors,5,param
2478,379,2,radius,1,param
2479,379,3,algorithm,’auto’,param
2480,379,4,leaf_size,30,param
2481,379,5,metric,’minkowski’,param
2482,379,6,p,2,param
2483,379,7,metric_params,None,param
2484,379,8,n_jobs,None,param
2485,379,9,**kwargs,UNDEF,param
2486,380,0,class,UNDEF,param
2487,380,1,n_components,None,param
2488,380,2,init,’auto’,param
2489,380,3,warm_start,False,param
2490,380,4,max_iter,50,param
2491,380,5,tol,1E-05,param
2492,380,6,callback,None,param
2493,380,7,verbose,0,param
2494,380,8,random_state,None,param
2495,381,0,X,UNDEF,param
2496,381,1,n_neighbors,UNDEF,param
2497,381,2,mode,’connectivity’,param
2498,381,3,metric,’minkowski’,param
2499,381,4,p,2,param
2500,381,5,metric_params,None,param
2501,381,6,include_self,False,param
2502,381,7,n_jobs,None,param
2503,382,0,X,UNDEF,param
2504,382,1,radius,UNDEF,param
2505,382,2,mode,’connectivity’,param
2506,382,3,metric,’minkowski’,param
2507,382,4,p,2,param
2508,382,5,metric_params,None,param
2509,382,6,include_self,False,param
2510,382,7,n_jobs,None,param
2511,383,0,class,UNDEF,param
2512,383,1,n_components,256,param
2513,383,2,learning_rate,0.1,param
2514,383,3,batch_size,10,param
2515,383,4,n_iter,10,param
2516,383,5,verbose,0,param
2517,383,6,random_state,None,param
2518,384,0,class,UNDEF,param
2519,384,1,hidden_layer_sizes,(100,param
2520,384,2,),UNDEF,param
2521,384,3,activation,’relu’,param
2522,384,4,solver,’adam’,param
2523,384,5,alpha,0.0001,param
2524,384,6,batch_size,’auto’,param
2525,384,7,learning_rate,’constant’,param
2526,384,8,learning_rate_init,0.001,param
2527,384,9,power_t,0.5,param
2528,384,10,max_iter,200,param
2529,384,11,shuffle,True,param
2530,384,12,random_state,None,param
2531,384,13,tol,0.0001,param
2532,384,14,verbose,False,param
2533,384,15,warm_start,False,param
2534,384,16,momentum,0.9,param
2535,384,17,nesterovs_momentum,True,param
2536,384,18,early_stopping,False,param
2537,384,19,validation_fraction,0.1,param
2538,384,20,beta_1,0.9,param
2539,384,21,beta_2,0.999,param
2540,384,22,epsilon,1E-08,param
2541,384,23,n_iter_no_change,10,param
2542,385,0,class,UNDEF,param
2543,385,1,hidden_layer_sizes,(100,param
2544,385,2,),UNDEF,param
2545,385,3,activation,’relu’,param
2546,385,4,solver,’adam’,param
2547,385,5,alpha,0.0001,param
2548,385,6,batch_size,’auto’,param
2549,385,7,learning_rate,’constant’,param
2550,385,8,learning_rate_init,0.001,param
2551,385,9,power_t,0.5,param
2552,385,10,max_iter,200,param
2553,385,11,shuffle,True,param
2554,385,12,random_state,None,param
2555,385,13,tol,0.0001,param
2556,385,14,verbose,False,param
2557,385,15,warm_start,False,param
2558,385,16,momentum,0.9,param
2559,385,17,nesterovs_momentum,True,param
2560,385,18,early_stopping,False,param
2561,385,19,validation_fraction,0.1,param
2562,385,20,beta_1,0.9,param
2563,385,21,beta_2,0.999,param
2564,385,22,epsilon,1E-08,param
2565,385,23,n_iter_no_change,10,param
2566,386,0,class,UNDEF,param
2567,386,1,transformer_list,UNDEF,param
2568,386,2,n_jobs,None,param
2569,386,3,transformer_weights,None,param
2570,386,4,verbose,False,param
2571,387,0,class,UNDEF,param
2572,387,1,steps,UNDEF,arct
2573,387,2,memory,None,param
2574,387,3,verbose,False,param
2575,388,0,*steps,UNDEF,param
2576,388,1,**kwargs,UNDEF,param
2577,389,0,*transformers,UNDEF,param
2578,389,1,**kwargs,UNDEF,param
2579,390,0,estimator,UNDEF,param
2580,390,1,X,UNDEF,param
2581,390,2,features,UNDEF,param
2582,390,3,response_method,’auto’,param
2583,390,4,percentiles,(0.05,param
2584,390,5,0.95),UNDEF,param
2585,390,6,grid_resolution,100,param
2586,390,7,method,’auto’,param
2587,391,0,estimator,UNDEF,param
2588,391,1,X,UNDEF,param
2589,391,2,features,UNDEF,param
2590,391,3,feature_names,None,param
2591,391,4,target,None,param
2592,391,5,response_method,’auto’,param
2593,391,6,n_cols,3,param
2594,391,7,grid_resolution,100,param
2595,391,8,percentiles,(0.05,param
2596,391,9,0.95),UNDEF,param
2597,391,10,method,’auto’,param
2598,391,11,n_jobs,None,param
2599,391,12,verbose,0,param
2600,391,13,fig,None,param
2601,391,14,line_kw,None,param
2602,391,15,contour_kw,None,param
2603,392,0,class,UNDEF,param
2604,392,1,threshold,0,param
2605,392,2,copy,True,param
2606,393,0,class,UNDEF,param
2607,393,1,func,None,param
2608,393,2,inverse_func,None,param
2609,393,3,validate,None,param
2610,393,4,accept_sparse,False,param
2611,393,5,pass_y,’deprecated’,param
2612,393,6,check_inverse,True,param
2613,393,7,kw_args,None,param
2614,393,8,inv_kw_args,None,param
2615,394,0,class,UNDEF,param
2616,394,1,n_bins,5,param
2617,394,2,encode,’onehot’,param
2618,394,3,strategy,’quantile’,param
2619,395,0,class,UNDEF,param
2620,396,0,class,UNDEF,param
2621,396,1,neg_label,0,param
2622,396,2,pos_label,1,param
2623,396,3,sparse_output,False,param
2624,397,0,class,UNDEF,param
2625,398,0,class,UNDEF,param
2626,398,1,classes,None,param
2627,398,2,sparse_output,False,param
2628,399,0,class,UNDEF,param
2629,399,1,copy,True,param
2630,400,0,class,UNDEF,param
2631,400,1,feature_range,(0,param
2632,400,2,1),UNDEF,param
2633,400,3,copy,True,param
2634,401,0,class,UNDEF,param
2635,401,1,norm,’l2’,param
2636,401,2,copy,True,param
2637,402,0,class,UNDEF,param
2638,402,1,n_values,None,param
2639,402,2,categorical_features,None,param
2640,402,3,categories,None,param
2641,402,4,drop,None,param
2642,402,5,sparse,True,param
2643,402,6,dtype,<class ‘numpy.float64’>,param
2644,402,7,handle_unknown,’error’,param
2645,403,0,class,UNDEF,param
2646,403,1,categories,’auto’,param
2647,403,2,dtype,<class ‘numpy.float64’>,param
2648,404,0,class,UNDEF,param
2649,404,1,degree,2,param
2650,404,2,interaction_only,False,param
2651,404,3,include_bias,True,param
2652,404,4,order,’C’,param
2653,405,0,class,UNDEF,param
2654,405,1,method,’yeo-johnson’,param
2655,405,2,standardize,True,param
2656,405,3,copy,True,param
2657,406,0,class,UNDEF,param
2658,406,1,n_quantiles,1000,param
2659,406,2,output_distribution,’uniform’,param
2660,406,3,ignore_implicit_zeros,False,param
2661,406,4,subsample,100000,param
2662,406,5,random_state,None,param
2663,406,6,copy,True,param
2664,407,0,class,UNDEF,param
2665,407,1,with_centering,True,param
2666,407,2,with_scaling,True,param
2667,407,3,quantile_range,(25.0,param
2668,407,4,75.0),UNDEF,param
2669,407,5,copy,True,param
2670,408,0,class,UNDEF,param
2671,408,1,copy,True,param
2672,408,2,with_mean,True,param
2673,408,3,with_std,True,param
2674,409,0,X,UNDEF,param
2675,409,1,value,1,param
2676,410,0,X,UNDEF,param
2677,410,1,threshold,0,param
2678,410,2,copy,True,param
2679,411,0,y,UNDEF,param
2680,411,1,classes,UNDEF,param
2681,411,2,neg_label,0,param
2682,411,3,pos_label,1,param
2683,411,4,sparse_output,False,param
2684,412,0,X,UNDEF,param
2685,412,1,axis,0,param
2686,412,2,copy,True,param
2687,413,0,X,UNDEF,param
2688,413,1,feature_range,(0,param
2689,413,2,1),UNDEF,param
2690,413,3,axis,0,param
2691,413,4,copy,True,param
2692,414,0,X,UNDEF,param
2693,414,1,norm,’l2’,param
2694,414,2,axis,1,param
2695,414,3,copy,True,param
2696,414,4,return_norm,False,param
2697,415,0,X,UNDEF,param
2698,415,1,axis,0,param
2699,415,2,n_quantiles,1000,param
2700,415,3,output_distribution,’uniform’,param
2701,415,4,ignore_implicit_zeros,False,param
2702,415,5,subsample,100000,param
2703,415,6,random_state,None,param
2704,415,7,copy,’warn’,param
2705,416,0,X,UNDEF,param
2706,416,1,axis,0,param
2707,416,2,with_centering,True,param
2708,416,3,with_scaling,True,param
2709,416,4,quantile_range,(25.0,param
2710,416,5,75.0),UNDEF,param
2711,416,6,copy,True,param
2712,417,0,X,UNDEF,param
2713,417,1,axis,0,param
2714,417,2,with_mean,True,param
2715,417,3,with_std,True,param
2716,417,4,copy,True,param
2717,418,0,X,UNDEF,param
2718,418,1,method,’warn’,param
2719,418,2,standardize,True,param
2720,418,3,copy,True,param
2721,419,0,class,UNDEF,param
2722,419,1,n_components,’auto’,param
2723,419,2,eps,0.1,param
2724,419,3,random_state,None,param
2725,420,0,class,UNDEF,param
2726,420,1,n_components,’auto’,param
2727,420,2,density,’auto’,param
2728,420,3,eps,0.1,param
2729,420,4,dense_output,False,param
2730,420,5,random_state,None,param
2731,421,0,n_samples,UNDEF,param
2732,421,1,eps,0.1,param
2733,422,0,class,UNDEF,param
2734,422,1,kernel,’rbf’,param
2735,422,2,gamma,20,param
2736,422,3,n_neighbors,7,param
2737,422,4,max_iter,1000,param
2738,422,5,tol,0.001,param
2739,422,6,n_jobs,None,param
2740,423,0,class,UNDEF,param
2741,423,1,kernel,’rbf’,param
2742,423,2,gamma,20,param
2743,423,3,n_neighbors,7,param
2744,423,4,alpha,0.2,param
2745,423,5,max_iter,30,param
2746,423,6,tol,0.001,param
2747,423,7,n_jobs,None,param
2748,424,0,class,UNDEF,param
2749,424,1,penalty,’l2’,param
2750,424,2,loss,’squared_hinge’,param
2751,424,3,dual,True,param
2752,424,4,tol,0.0001,param
2753,424,5,C,1,param
2754,424,6,multi_class,’ovr’,param
2755,424,7,fit_intercept,True,param
2756,424,8,intercept_scaling,1,param
2757,424,9,class_weight,None,param
2758,424,10,verbose,0,param
2759,424,11,random_state,None,param
2760,424,12,max_iter,1000,param
2761,425,0,class,UNDEF,param
2762,425,1,epsilon,0,param
2763,425,2,tol,0.0001,param
2764,425,3,C,1,param
2765,425,4,loss,’epsilon_insensitive’,param
2766,425,5,fit_intercept,True,param
2767,425,6,intercept_scaling,1,param
2768,425,7,dual,True,param
2769,425,8,verbose,0,param
2770,425,9,random_state,None,param
2771,425,10,max_iter,1000,param
2772,426,0,class,UNDEF,param
2773,426,1,nu,0.5,param
2774,426,2,kernel,’rbf’,param
2775,426,3,degree,3,param
2776,426,4,gamma,’auto_deprecated’,param
2777,426,5,coef0,0,param
2778,426,6,shrinking,True,param
2779,426,7,probability,False,param
2780,426,8,tol,0.001,param
2781,426,9,cache_size,200,param
2782,426,10,class_weight,None,param
2783,426,11,verbose,False,param
2784,426,12,max_iter,-1,param
2785,426,13,decision_function_shape,’ovr’,param
2786,426,14,random_state,None,param
2787,427,0,class,UNDEF,param
2788,427,1,nu,0.5,param
2789,427,2,C,1,param
2790,427,3,kernel,’rbf’,param
2791,427,4,degree,3,param
2792,427,5,gamma,’auto_deprecated’,param
2793,427,6,coef0,0,param
2794,427,7,shrinking,True,param
2795,427,8,tol,0.001,param
2796,427,9,cache_size,200,param
2797,427,10,verbose,False,param
2798,427,11,max_iter,-1,param
2799,428,0,class,UNDEF,param
2800,428,1,kernel,’rbf’,param
2801,428,2,degree,3,param
2802,428,3,gamma,’auto_deprecated’,param
2803,428,4,coef0,0,param
2804,428,5,tol,0.001,param
2805,428,6,nu,0.5,param
2806,428,7,shrinking,True,param
2807,428,8,cache_size,200,param
2808,428,9,verbose,False,param
2809,428,10,max_iter,-1,param
2810,428,11,random_state,None,param
2811,429,0,class,UNDEF,param
2812,429,1,C,1,param
2813,429,2,kernel,’rbf’,param
2814,429,3,degree,3,param
2815,429,4,gamma,’auto_deprecated’,param
2816,429,5,coef0,0,param
2817,429,6,shrinking,True,param
2818,429,7,probability,False,param
2819,429,8,tol,0.001,param
2820,429,9,cache_size,200,param
2821,429,10,class_weight,None,param
2822,429,11,verbose,False,param
2823,429,12,max_iter,-1,param
2824,429,13,decision_function_shape,’ovr’,param
2825,429,14,random_state,None,param
2826,430,0,class,UNDEF,param
2827,430,1,kernel,’rbf’,param
2828,430,2,degree,3,param
2829,430,3,gamma,’auto_deprecated’,param
2830,430,4,coef0,0,param
2831,430,5,tol,0.001,param
2832,430,6,C,1,param
2833,430,7,epsilon,0.1,param
2834,430,8,shrinking,True,param
2835,430,9,cache_size,200,param
2836,430,10,verbose,False,param
2837,430,11,max_iter,-1,param
2838,431,0,X,UNDEF,param
2839,431,1,y,UNDEF,param
2840,431,2,loss,’squared_hinge’,param
2841,431,3,fit_intercept,True,param
2842,431,4,intercept_scaling,1,param
2843,437,0,class,UNDEF,param
2844,437,1,criterion,’gini’,param
2845,437,2,splitter,’best’,param
2846,437,3,max_depth,None,param
2847,437,4,min_samples_split,2,param
2848,437,5,min_samples_leaf,1,param
2849,437,6,min_weight_fraction_leaf,0,param
2850,437,7,max_features,None,param
2851,437,8,random_state,None,param
2852,437,9,max_leaf_nodes,None,param
2853,437,10,min_impurity_decrease,0,param
2854,437,11,min_impurity_split,None,param
2855,437,12,class_weight,None,param
2856,437,13,presort,False,param
2857,438,0,class,UNDEF,param
2858,438,1,criterion,’mse’,param
2859,438,2,splitter,’best’,param
2860,438,3,max_depth,None,param
2861,438,4,min_samples_split,2,param
2862,438,5,min_samples_leaf,1,param
2863,438,6,min_weight_fraction_leaf,0,param
2864,438,7,max_features,None,param
2865,438,8,random_state,None,param
2866,438,9,max_leaf_nodes,None,param
2867,438,10,min_impurity_decrease,0,param
2868,438,11,min_impurity_split,None,param
2869,438,12,presort,False,param
2870,439,0,class,UNDEF,param
2871,439,1,criterion,’gini’,param
2872,439,2,splitter,’random’,param
2873,439,3,max_depth,None,param
2874,439,4,min_samples_split,2,param
2875,439,5,min_samples_leaf,1,param
2876,439,6,min_weight_fraction_leaf,0,param
2877,439,7,max_features,’auto’,param
2878,439,8,random_state,None,param
2879,439,9,max_leaf_nodes,None,param
2880,439,10,min_impurity_decrease,0,param
2881,439,11,min_impurity_split,None,param
2882,439,12,class_weight,None,param
2883,440,0,class,UNDEF,param
2884,440,1,criterion,’mse’,param
2885,440,2,splitter,’random’,param
2886,440,3,max_depth,None,param
2887,440,4,min_samples_split,2,param
2888,440,5,min_samples_leaf,1,param
2889,440,6,min_weight_fraction_leaf,0,param
2890,440,7,max_features,’auto’,param
2891,440,8,random_state,None,param
2892,440,9,min_impurity_decrease,0,param
2893,440,10,min_impurity_split,None,param
2894,440,11,max_leaf_nodes,None,param
2895,441,0,decision_tree,UNDEF,param
2896,441,1,out_file,None,param
2897,441,2,max_depth,None,param
2898,441,3,feature_names,None,param
2899,441,4,class_names,None,param
2900,441,5,label,’all’,param
2901,441,6,filled,False,param
2902,441,7,leaves_parallel,False,param
2903,441,8,impurity,True,param
2904,441,9,node_ids,False,param
2905,441,10,proportion,False,param
2906,441,11,rotate,False,param
2907,441,12,rounded,False,param
2908,441,13,special_characters,False,param
2909,441,14,precision,3,param
2910,442,0,decision_tree,UNDEF,param
2911,442,1,max_depth,None,param
2912,442,2,feature_names,None,param
2913,442,3,class_names,None,param
2914,442,4,label,’all’,param
2915,442,5,filled,False,param
2916,442,6,impurity,True,param
2917,442,7,node_ids,False,param
2918,442,8,proportion,False,param
2919,442,9,rotate,False,param
2920,442,10,rounded,False,param
2921,442,11,precision,3,param
2922,442,12,ax,None,param
2923,442,13,fontsize,None,param
2924,443,0,decision_tree,UNDEF,param
2925,443,1,feature_names,None,param
2926,443,2,max_depth,10,param
2927,443,3,spacing,3,param
2928,443,4,decimals,2,param
2929,443,5,show_weights,False,param
2930,445,0,X,UNDEF,param
2931,445,1,copy,True,param
2932,445,2,force_all_finite,True,param
2933,446,0,X,UNDEF,param
2934,446,1,allow_nan,False,param
2935,447,0,X,UNDEF,param
2936,447,1,y,UNDEF,param
2937,447,2,accept_sparse,False,param
2938,447,3,accept_large_sparse,True,param
2939,447,4,dtype,’numeric’,param
2940,447,5,order,None,param
2941,447,6,copy,False,param
2942,447,7,force_all_finite,True,param
2943,447,8,ensure_2d,True,param
2944,447,9,allow_nd,False,param
2945,447,10,multi_output,False,param
2946,447,11,ensure_min_samples,1,param
2947,447,12,ensure_min_features,1,param
2948,447,13,y_numeric,False,param
2949,447,14,warn_on_dtype,None,param
2950,447,15,estimator,None,param
2951,448,0,array,UNDEF,param
2952,448,1,accept_sparse,False,param
2953,448,2,accept_large_sparse,True,param
2954,448,3,dtype,’numeric’,param
2955,448,4,order,None,param
2956,448,5,copy,False,param
2957,448,6,force_all_finite,True,param
2958,448,7,ensure_2d,True,param
2959,448,8,allow_nd,False,param
2960,448,9,ensure_min_samples,1,param
2961,448,10,ensure_min_features,1,param
2962,448,11,warn_on_dtype,None,param
2963,448,12,estimator,None,param
2964,449,0,x,UNDEF,param
2965,449,1,name,UNDEF,param
2966,449,2,target_type,UNDEF,param
2967,449,3,min_val,None,param
2968,449,4,max_val,None,param
2969,450,0,*arrays,UNDEF,param
2970,451,0,seed,UNDEF,param
2971,452,0,class_weight,UNDEF,param
2972,452,1,classes,UNDEF,param
2973,452,2,y,UNDEF,param
2974,453,0,class_weight,UNDEF,param
2975,453,1,y,UNDEF,param
2976,453,2,indices,None,param
2977,454,0,extra,’‘,param
2978,455,0,Estimator,UNDEF,param
2979,456,0,a,UNDEF,param
2980,456,1,b,UNDEF,param
2981,456,2,dense_output,False,param
2982,457,0,A,UNDEF,param
2983,457,1,size,UNDEF,param
2984,457,2,n_iter,UNDEF,param
2985,457,3,power_iteration_normalizer,’auto’,param
2986,457,4,random_state,None,param
2987,458,0,M,UNDEF,param
2988,458,1,n_components,UNDEF,param
2989,458,2,n_oversamples,10,param
2990,458,3,n_iter,’auto’,param
2991,458,4,power_iteration_normalizer,’auto’,param
2992,458,5,transpose,’auto’,param
2993,458,6,flip_sign,True,param
2994,458,7,random_state,0,param
2995,459,0,A,UNDEF,param
2996,460,0,w,UNDEF,param
2997,460,1,**kwargs,UNDEF,param
2998,461,0,a,UNDEF,param
2999,461,1,w,UNDEF,param
3000,461,2,axis,0,param
3001,462,0,n,UNDEF,param
3002,462,1,n_packs,UNDEF,param
3003,462,2,n_samples,None,param
3004,463,0,graph,UNDEF,param
3005,463,1,source,UNDEF,param
3006,463,2,cutoff,None,param
3007,465,0,*iterables,UNDEF,param
3008,466,0,delegate,UNDEF,param
3009,467,0,y,UNDEF,param
3010,468,0,y,UNDEF,param
3011,469,0,*ys,UNDEF,param
3012,471,0,*arrays,UNDEF,param
3013,471,1,**options,UNDEF,param
3014,472,0,X,UNDEF,param
3015,472,1,indices,UNDEF,param
3016,473,0,X,UNDEF,param
3017,473,1,mask,UNDEF,param
3018,474,0,X,UNDEF,param
3019,474,1,copy,True,param
3020,475,0,*arrays,UNDEF,param
3021,475,1,**options,UNDEF,param
3022,476,0,X,UNDEF,param
3023,476,1,axis,UNDEF,param
3024,476,2,last_mean,UNDEF,param
3025,476,3,last_var,UNDEF,param
3026,476,4,last_n,UNDEF,param
3027,477,0,X,UNDEF,param
3028,477,1,scale,UNDEF,param
3029,478,0,X,UNDEF,param
3030,478,1,scale,UNDEF,param
3031,479,0,X,UNDEF,param
3032,479,1,m,UNDEF,param
3033,479,2,n,UNDEF,param
3034,480,0,X,UNDEF,param
3035,480,1,m,UNDEF,param
3036,480,2,n,UNDEF,param
3037,481,0,X,UNDEF,param
3038,481,1,axis,UNDEF,param
3039,482,0,X,UNDEF,param
3040,482,1,scale,UNDEF,param
3041,486,0,estimator,UNDEF,param
3042,486,1,attributes,UNDEF,param
3043,486,2,msg,None,param
3044,486,3,all_or_any,<built-in function all>,param
3045,487,0,memory,UNDEF,param
3046,488,0,array,UNDEF,param
3047,488,1,tol,1E-10,param
3048,488,2,raise_warning,True,param
3049,488,3,raise_exception,False,param
3050,489,0,y,UNDEF,param
3051,489,1,warn,False,param
3052,490,0,estimator,UNDEF,param
3053,490,1,parameter,UNDEF,param
3054,491,0,member,UNDEF,param
3055,491,1,container,UNDEF,param
3056,491,2,msg,None,param
3057,492,0,member,UNDEF,param
3058,492,1,container,UNDEF,param
3059,492,2,msg,None,param
3060,493,0,exceptions,UNDEF,param
3061,493,1,message,UNDEF,param
3062,493,2,function,UNDEF,param
3063,493,3,*args,UNDEF,param
3064,493,4,**kwargs,UNDEF,param
3065,494,0,include_meta_estimators,None,param
3066,494,1,include_other,None,param
3067,494,2,type_filter,None,param
3068,494,3,include_dont_test,None,param
3069,495,0,backend,UNDEF,param
3070,495,1,n_jobs,-1,param
3071,495,2,**backend_params,UNDEF,param
3072,496,0,name,UNDEF,param
3073,496,1,factory,UNDEF,param
3074,496,2,make_default,False,param
3075,497,0,class,UNDEF,param
3076,497,1,*args,UNDEF,param
3077,497,2,**kwargs,UNDEF,param
3078,498,0,class,UNDEF,param
3079,498,1,*args,UNDEF,param
3080,498,2,**kwargs,UNDEF,param
3081,500,0,function,UNDEF,param
3082,500,1,check_pickle,None,param
