id,signature_id,att_order,att_name,att_default_value,att_purpose
1694,251,7,metric,’euclidean’,param
1695,251,8,init,’random’,param
1696,251,9,verbose,0,param
1697,251,10,random_state,None,param
1698,251,11,method,’barnes_hut’,param
1699,251,12,angle,0.5,param
1700,252,0,X,UNDEF,param
1701,252,1,n_neighbors,UNDEF,param
1702,252,2,n_components,UNDEF,param
1703,252,3,reg,0.001,param
1704,252,4,eigen_solver,’auto’,param
1705,252,5,tol,1E-06,param
1706,252,6,max_iter,100,param
1707,252,7,method,’standard’,param
1708,252,8,hessian_tol,0.0001,param
1709,252,9,modified_tol,1E-12,param
1710,252,10,random_state,None,param
1711,252,11,n_jobs,None,param
1712,253,0,dissimilarities,UNDEF,param
1713,253,1,metric,True,param
1714,253,2,n_components,2,param
1715,253,3,init,None,param
1716,253,4,n_init,8,param
1717,253,5,n_jobs,None,param
1718,253,6,max_iter,300,param
1719,253,7,verbose,0,param
1720,253,8,eps,0.001,param
1721,253,9,random_state,None,param
1722,253,10,return_n_iter,False,param
1723,254,0,adjacency,UNDEF,param
1724,254,1,n_components,8,param
1725,254,2,eigen_solver,None,param
1726,254,3,random_state,None,param
1727,254,4,eigen_tol,0,param
1728,254,5,norm_laplacian,True,param
1729,254,6,drop_first,True,param
1730,255,0,estimator,UNDEF,param
1731,255,1,scoring,None,param
1732,255,2,allow_none,False,param
1733,256,0,scoring,UNDEF,param
1734,257,0,score_func,UNDEF,param
1735,257,1,greater_is_better,True,param
1736,257,2,needs_proba,False,param
1737,257,3,needs_threshold,False,param
1738,257,4,**kwargs,UNDEF,param
1739,258,0,y_true,UNDEF,param
1740,258,1,y_pred,UNDEF,param
1741,258,2,normalize,True,param
1742,258,3,sample_weight,None,param
1743,259,0,x,UNDEF,param
1744,259,1,y,UNDEF,param
1745,259,2,reorder,’deprecated’,param
1746,260,0,y_true,UNDEF,param
1747,260,1,y_score,UNDEF,param
1748,260,2,average,’macro’,param
1749,260,3,pos_label,1,param
1750,260,4,sample_weight,None,param
1751,261,0,y_true,UNDEF,param
1752,261,1,y_pred,UNDEF,param
1753,261,2,sample_weight,None,param
1754,261,3,adjusted,False,param
1755,262,0,y_true,UNDEF,param
1756,262,1,y_prob,UNDEF,param
1757,262,2,sample_weight,None,param
1758,262,3,pos_label,None,param
1759,263,0,y_true,UNDEF,param
1760,263,1,y_pred,UNDEF,param
1761,263,2,labels,None,param
1762,263,3,target_names,None,param
1763,263,4,sample_weight,None,param
1764,263,5,digits,2,param
1765,263,6,output_dict,False,param
1766,264,0,y1,UNDEF,param
1767,264,1,y2,UNDEF,param
1768,264,2,labels,None,param
1769,264,3,weights,None,param
1770,264,4,sample_weight,None,param
1771,265,0,y_true,UNDEF,param
1772,265,1,y_pred,UNDEF,param
1773,265,2,labels,None,param
1774,265,3,sample_weight,None,param
1775,266,0,y_true,UNDEF,param
1776,266,1,y_pred,UNDEF,param
1777,266,2,labels,None,param
1778,266,3,pos_label,1,param
1779,266,4,average,’binary’,param
1780,266,5,sample_weight,None,param
1781,267,0,y_true,UNDEF,param
1782,267,1,y_pred,UNDEF,param
1783,267,2,beta,UNDEF,param
1784,267,3,labels,None,param
1785,267,4,pos_label,1,param
1786,267,5,average,’binary’,param
1787,267,6,sample_weight,None,param
1788,268,0,y_true,UNDEF,param
1789,268,1,y_pred,UNDEF,param
1790,268,2,labels,None,param
1791,268,3,sample_weight,None,param
1792,269,0,y_true,UNDEF,param
1793,269,1,pred_decision,UNDEF,param
1794,269,2,labels,None,param
1795,269,3,sample_weight,None,param
1796,270,0,y_true,UNDEF,param
1797,270,1,y_pred,UNDEF,param
1798,270,2,labels,None,param
1799,270,3,pos_label,1,param
1800,270,4,average,’binary’,param
1801,270,5,sample_weight,None,param
1802,271,0,y_true,UNDEF,param
1803,271,1,y_pred,UNDEF,param
1804,271,2,eps,1E-15,param
1805,271,3,normalize,True,param
1806,271,4,sample_weight,None,param
1807,271,5,labels,None,param
1808,272,0,y_true,UNDEF,param
1809,272,1,y_pred,UNDEF,param
1810,272,2,sample_weight,None,param
1811,273,0,y_true,UNDEF,param
1812,273,1,y_pred,UNDEF,param
1813,273,2,sample_weight,None,param
1814,273,3,labels,None,param
1815,273,4,samplewise,False,param
1816,274,0,y_true,UNDEF,param
1817,274,1,probas_pred,UNDEF,param
1818,274,2,pos_label,None,param
1819,274,3,sample_weight,None,param
1820,275,0,y_true,UNDEF,param
1821,275,1,y_pred,UNDEF,param
1822,275,2,beta,1,param
1823,275,3,labels,None,param
1824,275,4,pos_label,1,param
1825,275,5,average,None,param
1826,275,6,warn_for,(‘precision’,param
1827,275,7,’recall’,UNDEF,param
1828,275,8,’f-score’),UNDEF,param
1829,275,9,sample_weight,None,param
1830,276,0,y_true,UNDEF,param
1831,276,1,y_pred,UNDEF,param
1832,276,2,labels,None,param
1833,276,3,pos_label,1,param
1834,276,4,average,’binary’,param
1835,276,5,sample_weight,None,param
1836,277,0,y_true,UNDEF,param
1837,277,1,y_pred,UNDEF,param
1838,277,2,labels,None,param
1839,277,3,pos_label,1,param
1840,277,4,average,’binary’,param
1841,277,5,sample_weight,None,param
1842,278,0,y_true,UNDEF,param
1843,278,1,y_score,UNDEF,param
1844,278,2,average,’macro’,param
1845,278,3,sample_weight,None,param
1846,278,4,max_fpr,None,param
1847,279,0,y_true,UNDEF,param
1848,279,1,y_score,UNDEF,param
1849,279,2,pos_label,None,param
1850,279,3,sample_weight,None,param
1851,279,4,drop_intermediate,True,param
1852,280,0,y_true,UNDEF,param
1853,280,1,y_pred,UNDEF,param
1854,280,2,normalize,True,param
1855,280,3,sample_weight,None,param
1856,281,0,y_true,UNDEF,param
1857,281,1,y_pred,UNDEF,param
1858,281,2,sample_weight,None,param
1859,281,3,multioutput,’uniform_average’,param
1860,282,0,y_true,UNDEF,param
1861,282,1,y_pred,UNDEF,param
1862,283,0,y_true,UNDEF,param
1863,283,1,y_pred,UNDEF,param
1864,283,2,sample_weight,None,param
1865,283,3,multioutput,’uniform_average’,param
1866,284,0,y_true,UNDEF,param
1867,284,1,y_pred,UNDEF,param
1868,284,2,sample_weight,None,param
1869,284,3,multioutput,’uniform_average’,param
1870,285,0,y_true,UNDEF,param
1871,285,1,y_pred,UNDEF,param
1872,285,2,sample_weight,None,param
1873,285,3,multioutput,’uniform_average’,param
1874,286,0,y_true,UNDEF,param
1875,286,1,y_pred,UNDEF,param
1876,287,0,y_true,UNDEF,param
1877,287,1,y_pred,UNDEF,param
1878,287,2,sample_weight,None,param
1879,287,3,multioutput,’uniform_average’,param
1880,288,0,y_true,UNDEF,param
1881,288,1,y_score,UNDEF,param
1882,288,2,sample_weight,None,param
1883,289,0,y_true,UNDEF,param
1884,289,1,y_score,UNDEF,param
1885,289,2,sample_weight,None,param
1886,290,0,y_true,UNDEF,param
1887,290,1,y_score,UNDEF,param
1888,290,2,sample_weight,None,param
1889,291,0,labels_true,UNDEF,param
1890,291,1,labels_pred,UNDEF,param
1891,291,2,average_method,’warn’,param
1892,292,0,labels_true,UNDEF,param
1893,292,1,labels_pred,UNDEF,param
1894,293,0,X,UNDEF,param
1895,293,1,labels,UNDEF,param
1896,294,0,X,UNDEF,param
1897,294,1,labels,UNDEF,param
1898,295,0,labels_true,UNDEF,param
1899,295,1,labels_pred,UNDEF,param
1900,296,0,labels_true,UNDEF,param
1901,296,1,labels_pred,UNDEF,param
1902,296,2,eps,None,param
1903,296,3,sparse,False,param
1904,297,0,labels_true,UNDEF,param
1905,297,1,labels_pred,UNDEF,param
1906,297,2,sparse,False,param
1907,298,0,labels_true,UNDEF,param
1908,298,1,labels_pred,UNDEF,param
1909,298,2,beta,1,param
1910,299,0,labels_true,UNDEF,param
1911,299,1,labels_pred,UNDEF,param
1912,300,0,labels_true,UNDEF,param
1913,300,1,labels_pred,UNDEF,param
1914,300,2,contingency,None,param
1915,301,0,labels_true,UNDEF,param
1916,301,1,labels_pred,UNDEF,param
1917,301,2,average_method,’warn’,param
1918,302,0,X,UNDEF,param
1919,302,1,labels,UNDEF,param
1920,302,2,metric,’euclidean’,param
1921,302,3,sample_size,None,param
1922,302,4,random_state,None,param
1923,302,5,**kwds,UNDEF,param
1924,303,0,X,UNDEF,param
1925,303,1,labels,UNDEF,param
1926,303,2,metric,’euclidean’,param
1927,303,3,**kwds,UNDEF,param
1928,304,0,labels_true,UNDEF,param
1929,304,1,labels_pred,UNDEF,param
1930,304,2,beta,1,param
1931,305,0,a,UNDEF,param
1932,305,1,b,UNDEF,param
1933,305,2,similarity,’jaccard’,param
1934,306,0,X,UNDEF,param
1935,306,1,Y,None,param
1936,307,0,X,UNDEF,param
1937,307,1,Y,None,param
1938,307,2,gamma,1,param
1939,308,0,X,UNDEF,param
1940,308,1,Y,None,param
1941,308,2,dense_output,True,param
1942,309,0,X,UNDEF,param
1943,309,1,Y,None,param
1944,311,0,X,UNDEF,param
1945,311,1,Y,None,param
1946,311,2,Y_norm_squared,None,param
1947,311,3,squared,False,param
1948,311,4,X_norm_squared,None,param
1949,312,0,X,UNDEF,param
1950,312,1,Y,None,param
1951,314,0,X,UNDEF,param
1952,314,1,Y,None,param
1953,314,2,gamma,None,param
1954,315,0,X,UNDEF,param
1955,315,1,Y,None,param
1956,315,2,dense_output,True,param
1957,316,0,X,UNDEF,param
1958,316,1,Y,None,param
1959,316,2,sum_over_features,True,param
1960,317,0,X,UNDEF,param
1961,317,1,Y,None,param
1962,317,2,metric,’linear’,param
1963,317,3,filter_params,False,param
1964,317,4,n_jobs,None,param
1965,317,5,**kwds,UNDEF,param
1966,318,0,X,UNDEF,param
1967,318,1,Y,None,param
1968,318,2,degree,3,param
1969,318,3,gamma,None,param
1970,318,4,coef0,1,param
1971,319,0,X,UNDEF,param
1972,319,1,Y,None,param
1973,319,2,gamma,None,param
1974,320,0,X,UNDEF,param
1975,320,1,Y,None,param
1976,320,2,gamma,None,param
1977,320,3,coef0,1,param
1978,321,0,X,UNDEF,param
1979,321,1,Y,UNDEF,param
1980,322,0,X,UNDEF,param
1981,322,1,Y,UNDEF,param
1982,323,0,X,UNDEF,param
1983,323,1,Y,UNDEF,param
1984,324,0,X,UNDEF,param
1985,324,1,Y,UNDEF,param
1986,324,2,metric,’euclidean’,param
1987,324,3,**kwds,UNDEF,param
1988,325,0,X,UNDEF,param
1989,325,1,Y,None,param
1990,325,2,metric,’euclidean’,param
1991,325,3,n_jobs,None,param
1992,325,4,**kwds,UNDEF,param
1993,326,0,X,UNDEF,param
1994,326,1,Y,UNDEF,param
1995,326,2,axis,1,param
1996,326,3,metric,’euclidean’,param
1997,326,4,batch_size,None,param
1998,326,5,metric_kwargs,None,param
1999,327,0,X,UNDEF,param
2000,327,1,Y,UNDEF,param
2001,327,2,axis,1,param
2002,327,3,metric,’euclidean’,param
2003,327,4,batch_size,None,param
2004,327,5,metric_kwargs,None,param
2005,328,0,X,UNDEF,param
2006,328,1,Y,None,param
2007,328,2,reduce_func,None,param
2008,328,3,metric,’euclidean’,param
2009,328,4,n_jobs,None,param
2010,328,5,working_memory,None,param
2011,328,6,**kwds,UNDEF,param
2012,329,0,n_components,1,param
2013,329,1,covariance_type,’full’,param
2014,329,2,tol,0.001,param
2015,329,3,reg_covar,1E-06,param
2016,329,4,max_iter,100,param
2017,329,5,n_init,1,param
2018,329,6,init_params,’kmeans’,param
2019,329,7,weight_concentration_prior_type,’dirichlet_process’,param
2020,329,8,weight_concentration_prior,None,param
2021,329,9,mean_precision_prior,None,param
2022,329,10,mean_prior,None,param
2023,329,11,degrees_of_freedom_prior,None,param
2024,329,12,covariance_prior,None,param
2025,329,13,random_state,None,param
2026,329,14,warm_start,False,param
2027,329,15,verbose,0,param
2028,329,16,verbose_interval,10,param
2029,330,0,n_components,1,param
2030,330,1,covariance_type,’full’,param
2031,330,2,tol,0.001,param
2032,330,3,reg_covar,1E-06,param
2033,330,4,max_iter,100,param
2034,330,5,n_init,1,param
2035,330,6,init_params,’kmeans’,param
2036,330,7,weights_init,None,param
2037,330,8,means_init,None,param
2038,330,9,precisions_init,None,param
2039,330,10,random_state,None,param
2040,330,11,warm_start,False,param
2041,330,12,verbose,0,param
2042,330,13,verbose_interval,10,param
2043,331,0,n_splits,’warn’,param
2044,332,0,n_splits,5,param
2045,332,1,test_size,None,param
2046,332,2,train_size,None,param
2047,332,3,random_state,None,param
2048,333,0,n_splits,’warn’,param
2049,333,1,shuffle,False,param
2050,333,2,random_state,None,param
2051,335,0,n_groups,UNDEF,param
2052,337,0,p,UNDEF,param
2053,338,0,test_fold,UNDEF,param
2054,339,0,n_splits,5,param
2055,339,1,n_repeats,10,param
2056,339,2,random_state,None,param
2057,340,0,n_splits,5,param
2058,340,1,n_repeats,10,param
2059,340,2,random_state,None,param
2060,341,0,n_splits,10,param
2061,341,1,test_size,None,param
2062,341,2,train_size,None,param
2063,341,3,random_state,None,param
2064,342,0,n_splits,’warn’,param
2065,342,1,shuffle,False,param
2066,342,2,random_state,None,param
2067,343,0,n_splits,10,param
2068,343,1,test_size,None,param
2069,343,2,train_size,None,param
2070,343,3,random_state,None,param
2071,344,0,n_splits,’warn’,param
2072,344,1,max_train_size,None,param
2073,345,0,cv,’warn’,param
2074,345,1,y,None,param
2075,345,2,classifier,False,param
2076,346,0,*arrays,UNDEF,param
2077,346,1,**options,UNDEF,param
2078,347,0,estimator,UNDEF,param
2079,347,1,param_grid,UNDEF,param
2080,347,2,scoring,None,param
2081,347,3,n_jobs,None,param
2082,347,4,iid,’warn’,param
2083,347,5,refit,True,param
2084,347,6,cv,’warn’,param
2085,347,7,verbose,0,param
2086,347,8,pre_dispatch,‘2*n_jobs’,param
2087,347,9,error_score,’raise-deprecating’,param
2088,347,10,return_train_score,False,param
2089,348,0,param_grid,UNDEF,param
2090,349,0,param_distributions,UNDEF,param
2091,349,1,n_iter,UNDEF,param
2092,349,2,random_state,None,param
2093,350,0,estimator,UNDEF,param
2094,350,1,param_distributions,UNDEF,param
2095,350,2,n_iter,10,param
2096,350,3,scoring,None,param
2097,350,4,n_jobs,None,param
2098,350,5,iid,’warn’,param
2099,350,6,refit,True,param
2100,350,7,cv,’warn’,param
2101,350,8,verbose,0,param
2102,350,9,pre_dispatch,‘2*n_jobs’,param
2103,350,10,random_state,None,param
2104,350,11,error_score,’raise-deprecating’,param
2105,350,12,return_train_score,False,param
2106,351,0,X,UNDEF,param
2107,351,1,y,UNDEF,param
2108,351,2,estimator,UNDEF,param
2109,351,3,parameters,UNDEF,param
2110,351,4,train,UNDEF,param
2111,351,5,test,UNDEF,param
2112,351,6,scorer,UNDEF,param
2113,351,7,verbose,UNDEF,param
2114,351,8,error_score,’raise-deprecating’,param
2115,351,9,**fit_params,UNDEF,param
2116,352,0,estimator,UNDEF,param
2117,352,1,X,UNDEF,param
2118,352,2,y,None,param
2119,352,3,groups,None,param
2120,352,4,scoring,None,param
2121,352,5,cv,’warn’,param
2122,352,6,n_jobs,None,param
2123,352,7,verbose,0,param
2124,352,8,fit_params,None,param
2125,352,9,pre_dispatch,‘2*n_jobs’,param
2126,352,10,return_train_score,False,param
2127,352,11,return_estimator,False,param
2128,352,12,error_score,’raise-deprecating’,param
2129,353,0,estimator,UNDEF,param
2130,353,1,X,UNDEF,param
2131,353,2,y,None,param
2132,353,3,groups,None,param
2133,353,4,cv,’warn’,param
2134,353,5,n_jobs,None,param
2135,353,6,verbose,0,param
2136,353,7,fit_params,None,param
2137,353,8,pre_dispatch,‘2*n_jobs’,param
2138,353,9,method,’predict’,param
2139,354,0,estimator,UNDEF,param
2140,354,1,X,UNDEF,param
2141,354,2,y,None,param
2142,354,3,groups,None,param
2143,354,4,scoring,None,param
2144,354,5,cv,’warn’,param
2145,354,6,n_jobs,None,param
2146,354,7,verbose,0,param
2147,354,8,fit_params,None,param
2148,354,9,pre_dispatch,‘2*n_jobs’,param
2149,354,10,error_score,’raise-deprecating’,param
2150,355,0,estimator,UNDEF,param
2151,355,1,X,UNDEF,param
2152,355,2,y,UNDEF,param
2153,355,3,groups,None,param
2154,355,4,train_sizes,array([0.1,param
2155,355,5,0.33,UNDEF,param
2156,355,6,0.55,UNDEF,param
2157,355,7,0.78,UNDEF,param
2158,355,8,1.  ]),UNDEF,param
2159,355,9,cv,’warn’,param
2160,355,10,scoring,None,param
2161,355,11,exploit_incremental_learning,False,param
2162,355,12,n_jobs,None,param
2163,355,13,pre_dispatch,’all’,param
2164,355,14,verbose,0,param
2165,355,15,shuffle,False,param
2166,355,16,random_state,None,param
2167,355,17,error_score,’raise-deprecating’,param
2168,356,0,estimator,UNDEF,param
2169,356,1,X,UNDEF,param
2170,356,2,y,UNDEF,param
2171,356,3,groups,None,param
2172,356,4,cv,’warn’,param
2173,356,5,n_permutations,100,param
2174,356,6,n_jobs,None,param
2175,356,7,random_state,0,param
2176,356,8,verbose,0,param
2177,356,9,scoring,None,param
2178,357,0,estimator,UNDEF,param
2179,357,1,X,UNDEF,param
2180,357,2,y,UNDEF,param
2181,357,3,param_name,UNDEF,param
2182,357,4,param_range,UNDEF,param
2183,357,5,groups,None,param
2184,357,6,cv,’warn’,param
2185,357,7,scoring,None,param
2186,357,8,n_jobs,None,param
2187,357,9,pre_dispatch,’all’,param
2188,357,10,verbose,0,param
2189,357,11,error_score,’raise-deprecating’,param
2190,358,0,estimator,UNDEF,param
2191,358,1,n_jobs,None,param
2192,359,0,estimator,UNDEF,param
2193,359,1,n_jobs,None,param
2194,360,0,estimator,UNDEF,param
2195,360,1,code_size,1.5,param
2196,360,2,random_state,None,param
2197,360,3,n_jobs,None,param
2198,361,0,base_estimator,UNDEF,param
2199,361,1,order,None,param
2200,361,2,cv,None,param
2201,361,3,random_state,None,param
2202,362,0,estimator,UNDEF,param
2203,362,1,n_jobs,None,param
2204,363,0,estimator,UNDEF,param
2205,363,1,n_jobs,None,param
2206,364,0,base_estimator,UNDEF,param
2207,364,1,order,None,param
2208,364,2,cv,None,param
2209,364,3,random_state,None,param
2210,365,0,alpha,1,param
2211,365,1,binarize,0,param
2212,365,2,fit_prior,True,param
2213,365,3,class_prior,None,param
2214,366,0,priors,None,param
2215,366,1,var_smoothing,1E-09,param
2216,367,0,alpha,1,param
2217,367,1,fit_prior,True,param
2218,367,2,class_prior,None,param
2219,368,0,alpha,1,param
2220,368,1,fit_prior,True,param
2221,368,2,class_prior,None,param
2222,368,3,norm,False,param
2223,372,0,bandwidth,1,param
2224,372,1,algorithm,’auto’,param
2225,372,2,kernel,’gaussian’,param
2226,372,3,metric,’euclidean’,param
2227,372,4,atol,0,param
2228,372,5,rtol,0,param
2229,372,6,breadth_first,True,param
2230,372,7,leaf_size,40,param
2231,372,8,metric_params,None,param
2232,373,0,n_neighbors,5,param
2233,373,1,weights,’uniform’,param
2234,373,2,algorithm,’auto’,param
2235,373,3,leaf_size,30,param
2236,373,4,p,2,param
2237,373,5,metric,’minkowski’,param
2238,373,6,metric_params,None,param
2239,373,7,n_jobs,None,param
2240,373,8,**kwargs,UNDEF,param
2241,374,0,n_neighbors,5,param
2242,374,1,weights,’uniform’,param
2243,374,2,algorithm,’auto’,param
2244,374,3,leaf_size,30,param
2245,374,4,p,2,param
2246,374,5,metric,’minkowski’,param
2247,374,6,metric_params,None,param
2248,374,7,n_jobs,None,param
2249,374,8,**kwargs,UNDEF,param
2250,375,0,n_neighbors,20,param
2251,375,1,algorithm,’auto’,param
2252,375,2,leaf_size,30,param
2253,375,3,metric,’minkowski’,param
2254,375,4,p,2,param
2255,375,5,metric_params,None,param
2256,375,6,contamination,’legacy’,param
2257,375,7,novelty,False,param
2258,375,8,n_jobs,None,param
2259,376,0,radius,1,param
2260,376,1,weights,’uniform’,param
2261,376,2,algorithm,’auto’,param
2262,376,3,leaf_size,30,param
2263,376,4,p,2,param
2264,376,5,metric,’minkowski’,param
2265,376,6,outlier_label,None,param
2266,376,7,metric_params,None,param
2267,376,8,n_jobs,None,param
2268,376,9,**kwargs,UNDEF,param
2269,377,0,radius,1,param
2270,377,1,weights,’uniform’,param
2271,377,2,algorithm,’auto’,param
2272,377,3,leaf_size,30,param
2273,377,4,p,2,param
2274,377,5,metric,’minkowski’,param
2275,377,6,metric_params,None,param
2276,377,7,n_jobs,None,param
2277,377,8,**kwargs,UNDEF,param
2278,378,0,metric,’euclidean’,param
2279,378,1,shrink_threshold,None,param
2280,379,0,n_neighbors,5,param
2281,379,1,radius,1,param
2282,379,2,algorithm,’auto’,param
2283,379,3,leaf_size,30,param
2284,379,4,metric,’minkowski’,param
2285,379,5,p,2,param
2286,379,6,metric_params,None,param
2287,379,7,n_jobs,None,param
2288,379,8,**kwargs,UNDEF,param
2289,380,0,n_components,None,param
2290,380,1,init,’auto’,param
2291,380,2,warm_start,False,param
2292,380,3,max_iter,50,param
2293,380,4,tol,1E-05,param
2294,380,5,callback,None,param
2295,380,6,verbose,0,param
2296,380,7,random_state,None,param
2297,381,0,X,UNDEF,param
2298,381,1,n_neighbors,UNDEF,param
2299,381,2,mode,’connectivity’,param
2300,381,3,metric,’minkowski’,param
2301,381,4,p,2,param
2302,381,5,metric_params,None,param
2303,381,6,include_self,False,param
2304,381,7,n_jobs,None,param
2305,382,0,X,UNDEF,param
2306,382,1,radius,UNDEF,param
2307,382,2,mode,’connectivity’,param
2308,382,3,metric,’minkowski’,param
2309,382,4,p,2,param
2310,382,5,metric_params,None,param
2311,382,6,include_self,False,param
2312,382,7,n_jobs,None,param
2313,383,0,n_components,256,param
2314,383,1,learning_rate,0.1,param
2315,383,2,batch_size,10,param
2316,383,3,n_iter,10,param
2317,383,4,verbose,0,param
2318,383,5,random_state,None,param
2319,384,0,hidden_layer_sizes,(100,param
2320,384,1,),UNDEF,param
2321,384,2,activation,’relu’,param
2322,384,3,solver,’adam’,param
2323,384,4,alpha,0.0001,param
2324,384,5,batch_size,’auto’,param
2325,384,6,learning_rate,’constant’,param
2326,384,7,learning_rate_init,0.001,param
2327,384,8,power_t,0.5,param
2328,384,9,max_iter,200,param
2329,384,10,shuffle,True,param
2330,384,11,random_state,None,param
2331,384,12,tol,0.0001,param
2332,384,13,verbose,False,param
2333,384,14,warm_start,False,param
2334,384,15,momentum,0.9,param
2335,384,16,nesterovs_momentum,True,param
2336,384,17,early_stopping,False,param
2337,384,18,validation_fraction,0.1,param
2338,384,19,beta_1,0.9,param
2339,384,20,beta_2,0.999,param
2340,384,21,epsilon,1E-08,param
2341,384,22,n_iter_no_change,10,param
2342,385,0,hidden_layer_sizes,(100,param
2343,385,1,),UNDEF,param
2344,385,2,activation,’relu’,param
2345,385,3,solver,’adam’,param
2346,385,4,alpha,0.0001,param
2347,385,5,batch_size,’auto’,param
2348,385,6,learning_rate,’constant’,param
2349,385,7,learning_rate_init,0.001,param
2350,385,8,power_t,0.5,param
2351,385,9,max_iter,200,param
2352,385,10,shuffle,True,param
2353,385,11,random_state,None,param
2354,385,12,tol,0.0001,param
2355,385,13,verbose,False,param
2356,385,14,warm_start,False,param
2357,385,15,momentum,0.9,param
2358,385,16,nesterovs_momentum,True,param
2359,385,17,early_stopping,False,param
2360,385,18,validation_fraction,0.1,param
2361,385,19,beta_1,0.9,param
2362,385,20,beta_2,0.999,param
2363,385,21,epsilon,1E-08,param
2364,385,22,n_iter_no_change,10,param
2365,386,0,transformer_list,UNDEF,arct
2366,386,1,n_jobs,None,param
2367,386,2,transformer_weights,None,param
2368,386,3,verbose,False,param
2369,387,0,steps,UNDEF,arct
2370,387,1,memory,None,param
2371,387,2,verbose,False,param
2372,388,0,*steps,UNDEF,param
2373,388,1,**kwargs,UNDEF,param
2374,389,0,*transformers,UNDEF,param
2375,389,1,**kwargs,UNDEF,param
2376,390,0,estimator,UNDEF,param
2377,390,1,X,UNDEF,param
2378,390,2,features,UNDEF,param
2379,390,3,response_method,’auto’,param
2380,390,4,percentiles,(0.05,param
2381,390,5,0.95),UNDEF,param
2382,390,6,grid_resolution,100,param
2383,390,7,method,’auto’,param
2384,391,0,estimator,UNDEF,param
2385,391,1,X,UNDEF,param
2386,391,2,features,UNDEF,param
2387,391,3,feature_names,None,param
2388,391,4,target,None,param
2389,391,5,response_method,’auto’,param
2390,391,6,n_cols,3,param
2391,391,7,grid_resolution,100,param
2392,391,8,percentiles,(0.05,param
2393,391,9,0.95),UNDEF,param
2394,391,10,method,’auto’,param
2395,391,11,n_jobs,None,param
2396,391,12,verbose,0,param
2397,391,13,fig,None,param
2398,391,14,line_kw,None,param
2399,391,15,contour_kw,None,param
2400,392,0,threshold,0,param
2401,392,1,copy,True,param
2402,393,0,func,None,param
2403,393,1,inverse_func,None,param
2404,393,2,validate,None,param
2405,393,3,accept_sparse,False,param
2406,393,4,pass_y,’deprecated’,param
2407,393,5,check_inverse,True,param
2408,393,6,kw_args,None,param
2409,393,7,inv_kw_args,None,param
2410,394,0,n_bins,5,param
2411,394,1,encode,’onehot’,param
2412,394,2,strategy,’quantile’,param
2413,396,0,neg_label,0,param
2414,396,1,pos_label,1,param
2415,396,2,sparse_output,False,param
2416,398,0,classes,None,param
2417,398,1,sparse_output,False,param
2418,399,0,copy,True,param
2419,400,0,feature_range,(0,param
2420,400,1,1),UNDEF,param
2421,400,2,copy,True,param
2422,401,0,norm,’l2’,param
2423,401,1,copy,True,param
2424,402,0,n_values,None,param
2425,402,1,categorical_features,None,param
2426,402,2,categories,None,param
2427,402,3,drop,None,param
2428,402,4,sparse,True,param
2429,402,5,dtype,<class ‘numpy.float64’>,param
2430,402,6,handle_unknown,’error’,param
2431,403,0,categories,’auto’,param
2432,403,1,dtype,<class ‘numpy.float64’>,param
2433,404,0,degree,2,param
2434,404,1,interaction_only,False,param
2435,404,2,include_bias,True,param
2436,404,3,order,’C’,param
2437,405,0,method,’yeo-johnson’,param
2438,405,1,standardize,True,param
2439,405,2,copy,True,param
2440,406,0,n_quantiles,1000,param
2441,406,1,output_distribution,’uniform’,param
2442,406,2,ignore_implicit_zeros,False,param
2443,406,3,subsample,100000,param
2444,406,4,random_state,None,param
2445,406,5,copy,True,param
2446,407,0,with_centering,True,param
2447,407,1,with_scaling,True,param
2448,407,2,quantile_range,(25.0,param
2449,407,3,75.0),UNDEF,param
2450,407,4,copy,True,param
2451,408,0,copy,True,param
2452,408,1,with_mean,True,param
2453,408,2,with_std,True,param
2454,409,0,X,UNDEF,param
2455,409,1,value,1,param
2456,410,0,X,UNDEF,param
2457,410,1,threshold,0,param
2458,410,2,copy,True,param
2459,411,0,y,UNDEF,param
2460,411,1,classes,UNDEF,param
2461,411,2,neg_label,0,param
2462,411,3,pos_label,1,param
2463,411,4,sparse_output,False,param
2464,412,0,X,UNDEF,param
2465,412,1,axis,0,param
2466,412,2,copy,True,param
2467,413,0,X,UNDEF,param
2468,413,1,feature_range,(0,param
2469,413,2,1),UNDEF,param
2470,413,3,axis,0,param
2471,413,4,copy,True,param
2472,414,0,X,UNDEF,param
2473,414,1,norm,’l2’,param
2474,414,2,axis,1,param
2475,414,3,copy,True,param
2476,414,4,return_norm,False,param
2477,415,0,X,UNDEF,param
2478,415,1,axis,0,param
2479,415,2,n_quantiles,1000,param
2480,415,3,output_distribution,’uniform’,param
2481,415,4,ignore_implicit_zeros,False,param
2482,415,5,subsample,100000,param
2483,415,6,random_state,None,param
2484,415,7,copy,’warn’,param
2485,416,0,X,UNDEF,param
2486,416,1,axis,0,param
2487,416,2,with_centering,True,param
2488,416,3,with_scaling,True,param
2489,416,4,quantile_range,(25.0,param
2490,416,5,75.0),UNDEF,param
2491,416,6,copy,True,param
2492,417,0,X,UNDEF,param
2493,417,1,axis,0,param
2494,417,2,with_mean,True,param
2495,417,3,with_std,True,param
2496,417,4,copy,True,param
2497,418,0,X,UNDEF,param
2498,418,1,method,’warn’,param
2499,418,2,standardize,True,param
2500,418,3,copy,True,param
